Match ID 18Char,Little ID,Big ID,Big Days Acceptance to Match,Big Days Interview to Acceptance,Big Days Interview to Match,Big Days Approved to Match,Days Big Assesment Uploaded to Match,Big Days Contact Created to Match,Big Days Enrollment to Match,Days Match Activation to Closure Meeting Date,Days Little Acceptance to Match Activation Date,Days Little Application Recieved to Match Activation Date,Days Little Interview to Match Activation Date,is_not_NA_Big Days Acceptance to Match,is_not_NA_Big Days Interview to Acceptance,is_not_NA_Big Days Interview to Match,is_not_NA_Big Days Approved to Match,is_not_NA_Days Big Assesment Uploaded to Match,is_not_NA_Big Days Contact Created to Match,is_not_NA_Big Days Enrollment to Match,is_not_NA_Days Match Activation to Closure Meeting Date,is_not_NA_Days Little Acceptance to Match Activation Date,is_not_NA_Days Little Application Recieved to Match Activation Date,is_not_NA_Days Little Interview to Match Activation Date,CarAccess_NA,CarAccess_0_No,CarAccess_Yes,Marital_NA,Marital_Single,Marital_Married,Marital_Divorced,Marital_Other,Marital_LivingWithPartner,Marital_Separated,Marital_DomesticPartner,Marital_Widowed,Enroll_NA,Enroll_CB,Enroll_BSW,Enroll_CityWorks,Enroll_SBCollege,Enroll_SBAdult,ReEnroll_NA.x,ReEnroll_Yes.x,ReEnroll_No.x,big_interests_isna,Days Match Activation to Note Completion avg,Successful Match,Big Hmong,Big Nordic,Big Chinese,Big Arabic,Big German,Big Persian,"Big AfricanLanguages(Swahili,Bantu)",Big Creole,Big French,Big Korean,Big Portuguese,Big Asian:Other,Big Hebrew,Big NoPreference,Big AmericanSignLanguage,Big Russian,"Big Indian(Hindi,Punjabi)",Big Spanish,Big Italian,Big Turkish,Big Japanese,Big English,Big Somali,"Big EasternEuropean(Czech,Slovak)",Big BlackorAfricanAmerican,Big MiddleEasternorNorthAfrican,Big Asian,Big PacificIslander-Other,Big Asian-Other,Big Hispanic,Big Hispanic-OtherLatinxorSpanishorigin,Big Prefernottosay,Big Other,Big Asian-Indian,Big AmericanIndianorAlaskaNative,Big WhiteorCaucasian,Big PacificIslander-NativeHawaiian,Big Asian-Chinese,Big Weekends,Big Morning,Big Afternoon,Big Evening,Little BlackorAfricanAmerican,Little Hispanic-PuertoRican,Little Asian,Little Asian-Other,Little Asian-Vietnamese,Little Hispanic,Little Hispanic-OtherLatinxorSpanishorigin,Little Other,Little AmericanIndianorAlaskaNative,Little WhiteorCaucasian,"Little Hispanic-Mexican,MexicanAmerican,Chicano",Big Home = Little Home,Same County,Same State,Same Zip,Has Rationale for Match,Big Age,big_occupation_category_Agriculture & Natural Resources,"big_occupation_category_Arts, Media & Entertainment",big_occupation_category_Business & Finance,big_occupation_category_Education,"big_occupation_category_Government, Law & Protective Services",big_occupation_category_Human & Social Services,big_occupation_category_Labor & Skilled Trades,big_occupation_category_Medical & Health Services,big_occupation_category_Not in Labor Force / Other,"big_occupation_category_Retail, Service & Hospitality",big_occupation_category_Technology & Engineering,Program Type_Community,Program Type_Site,Program Type_Site Based Facilitated,Program Type_Site Based Plus,match_length,net_sentiment,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,mean_cadence
a1v2J0000028lGtQAI,0032J00003POg8lQAD,0032J00003PgoV9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,95,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3,13,23,10,4,14,7,0,13,13,4,15,34
a1v2J000002uSQEQA2,0032J00003POg8mQAD,0032J00003Ph0Mx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,597.7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50.6,874,976,102,17,1292,19,91,635,79,181,311,78.2631578947368
a1v2J000002fNnlQAE,0032J00003PfZcxQAF,0032J00003PhaQQ,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,563.368421052632,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,47.8,7247,8062,815,557,6717,270,747,5606,543,774,5313,77.7222222222222
a1v2J00000286mlQAA,0032J00003POg8nQAD,0032J00003Pgo9y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,534.666666666667,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,56,31305,32765,1460,904,25570,807,829,22548,1163,14368,23728,69.35
a1v2J000002egMIQAY,0032J00003PfZcyQAF,0032J00003PhTI9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,165.2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TRUE,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.8,930,1030,100,81,898,10,88,416,126,108,736,31.3333333333333
a1v2J0000038YbKQAU,0032J00003PfZpvQAF,0032J00003RTSKh,0,0,0,31,0,0,0,245,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,117,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.1,107,111,4,6,91,0,6,68,3,19,152,53.25
a1v2J0000028HAHQA2,0032J00003POg8oQAD,0032J00003PhPku,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,892,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,72.5,12412,12992,580,625,13612,195,914,9477,355,2772,9828,63.1212121212121
a1v2J0000039BvTQAU,0032J00003PfZpyQAF,0032J00003Rck5t,0,0,0,26,0,0,0,0,-563,-476,-506,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,189.428571428571,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.1,323,408,85,73,267,52,143,175,70,61,349,47.8333333333333
a1v2J000003LI38QAG,0032J00003PfZpyQAF,0032J00003dZmIL,0,80,0,13,231,295,273,0,132,219,189,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,451.590909090909,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,TRUE,58,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40.5,4096,4633,537,1289,3762,315,1302,3149,369,1605,2428,57.7142857142857
a1v2J000003TdSaQAK,0032J00003PfZpzQAF,0032J00003auUxS,0,11,0,47,63,98,97,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,208.846153846154,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,38,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17.3,628,822,194,152,946,25,101,547,93,86,730,33.3333333333333
a1v2J000002fLeqQAE,0032J00003PP2ZgQAL,0032J00003PX2DI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,249.076923076923,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,48,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26,57,69,12,8,64,0,0,20,4,9,80,55.25
a1v2J0000027pcyQAA,0032J00003Pfix4QAB,0032J00003PhOws,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,561.75,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,53,470,600,130,122,748,60,102,187,84,117,447,125.727272727273
a1v2J0000028VeDQAU,0032J00003PP2aFQAT,0032J00003PgDGG,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,256.266666666667,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,21.2,519,574,55,31,790,0,30,340,128,100,368,45.1428571428571
a1v2J000002uR1fQAE,0032J00003PfixCQAR,0032J00003Ph0if,0,0,0,21,0,0,0,309,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,171,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,TRUE,38,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.2,263,291,28,12,221,5,5,122,11,33,215,48.5
a1v2J0000028WQjQAM,0032J00003PP2aPQAT,0032J00003Ph0hw,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,193.571428571429,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,39,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12.2,689,842,153,43,899,37,146,549,85,300,544,26.9230769230769
a1v2J0000027sW3QAI,0032J00003PfixNQAR,0032J00003Pgnnv,0,0,0,7,0,0,0,212,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,133.142857142857,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,116,130,14,8,107,0,13,77,10,66,83,33.1666666666667
a1v2J0000038vFvQAI,0032J00003PfixNQAR,0032J00003RTSKk,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,612.25,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,50.6,3708,4661,953,717,3607,218,1175,2459,1173,1322,2842,65.7391304347826
a1v2J0000027TmmQAE,0032J00003PP2btQAD,0032J00003PhcnN,0,0,0,8,0,0,0,0,-527,-443,-511,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,192.75,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,TRUE,47,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.1,812,913,101,105,784,151,109,264,100,170,676,31.7272727272727
a1v2J000003B6AZQA0,0032J00003PP2btQAD,0032J00003YP0Bk,0,85,0,12,104,153,152,0,124,208,140,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,209.8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13.8,475,613,138,122,755,12,113,372,116,39,422,42.3333333333333
a1v2J0000028ab7QAA,0032J00003PfixYQAR,0032J00003PhPMl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,358.555555555556,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33.5,1420,1738,318,221,1343,157,207,750,230,297,1446,52.6470588235294
a1v2J0000028AozQAE,0032J00003PP2cIQAT,0032J00003PgoA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,277.333333333333,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,FALSE,31,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14.4,32,39,7,5,43,1,9,21,4,3,33,84
a1v2J000002uSkcQAE,0032J00003PP2cMQAT,0032J00003PgDHt,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,190.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.2,218,296,78,36,265,0,48,141,44,94,164,47.8571428571429
a1v2J0000028CpJQAU,0032J00003PP2cPQAT,0032J00003PhDmK,0,0,0,8,0,0,0,352,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,168.333333333333,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.3,711,814,103,77,817,21,97,376,93,151,742,35.7272727272727
a1v2J0000041KHyQAM,0032J00003PfixdQAB,0032J00003kUdsg,27,133,160,7,70,1050,182,0,291,329,316,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,328.857142857143,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,TRUE,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29.3,2386,2727,341,339,2800,101,349,1841,197,652,1636,62.1538461538462
a1v2J0000039vyqQAA,0032J00003PP2cPQAT,0032J00003Vcik2,0,49,0,48,92,121,118,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,TRUE,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,299,439,140,263,320,12,128,303,142,328,363,18
a1v2J00000290XHQAY,0032J00003PfixeQAB,0032J00003PgPRR,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,283,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,1280,1401,121,99,1473,21,116,544,84,198,1121,36.3333333333333
a1v2J000002eosWQAQ,0032J00003PP2cVQAT,0032J00003PhbH9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,307.714285714286,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,TRUE,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33.1,1609,1706,97,71,1644,54,70,1538,139,1318,533,52.9230769230769
a1v2J000002uTeQQAU,0032J00003PP3J6QAL,0032J00003PSojo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,566.153846153846,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,44,441,584,143,158,817,151,187,464,107,374,546,102.75
a1v2J0000027nuaQAA,0032J00003PfixfQAB,0032J00003Pgo8p,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,219.6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15.5,595,756,161,89,926,63,86,461,103,83,480,49.7777777777778
a1v2J000002ABIAQA4,0032J00003PfixoQAB,0032J00003PhPL5,0,0,0,0,0,0,0,1570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,562.736842105263,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,FALSE,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,51.6,2474,2758,284,123,1684,99,151,1753,211,623,2320,82.5555555555556
a1v2J0000028XdbQAE,0032J00003PP3JrQAL,0032J00003PhDQA,0,0,0,12,0,0,0,339,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,207.3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,TRUE,37,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11.1,317,480,163,6,169,171,6,88,10,58,378,34.2222222222222
a1v2J000002ff2xQAA,0032J00003PP3L1QAL,0032J00003Uq6Pb,0,0,0,40,0,0,0,0,61,132,70,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,218.727272727273,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,TRUE,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.5,268,335,67,60,346,14,61,183,202,16,111,42.5
a1v2J0000027sKnQAI,0032J00003PfixpQAB,0032J00003PhDNk,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,215.7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.8,450,553,103,69,631,50,148,370,107,165,341,40.2222222222222
a1v2J0000038S5MQAU,0032J00003PP3L1QAL,0032J00003SQn1z,0,0,0,38,0,0,0,0,-224,-153,-215,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,47.25,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,TRUE,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.5,51,74,23,18,74,16,13,74,82,10,15,20
a1v2J0000027si8QAA,0032J00003PP3LgQAL,0032J00003PhDPg,0,0,0,11,0,0,0,1528,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,634.133333333333,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,TRUE,62,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,50.2,2427,2575,148,58,1170,26,123,783,79,191,1150,99.3571428571429
a1v2J0000038SNfQAM,0032J00003PfixpQAB,0032J00003RjmLr,0,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,265.875,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27.5,553,855,302,288,876,188,244,677,218,400,776,45.1333333333333
a1v2J000002egMDQAY,0032J00003PPPXLQA5,0032J00003PhTIg,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,108.2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,131,135,4,3,108,0,5,77,3,30,89,52.5
a1v2J000004NuEoQAK,0032J00003PfixpQAB,0032J00003niT3v,77,28,105,62,98,140,132,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,260.444444444444,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,TRUE,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22.1,2023,2213,190,382,1785,51,328,1703,97,663,1463,66.25
