,Match ID 18Char,Big County,Big State,Big Zip,Big: Military,Big Hmong,Big Nordic,Big Chinese,Big Arabic,Big German,Big Persian,"Big AfricanLanguages(Swahili,Bantu)",Big Creole,Big French,Big Korean,Big Portuguese,Big Asian:Other,Big Hebrew,Big NoPreference,Big AmericanSignLanguage,Big Russian,"Big Indian(Hindi,Punjabi)",Big Spanish,Big Italian,Big Turkish,Big Japanese,Big English,Big Somali,"Big EasternEuropean(Czech,Slovak)",Big Languages 1,Big Languages 2,Big BlackorAfricanAmerican,Big MiddleEasternorNorthAfrican,Big Asian,Big PacificIslander-Other,Big Asian-Other,Big Hispanic,Big Hispanic-OtherLatinxorSpanishorigin,Big Prefernottosay,Big Other,Big Asian-Indian,Big AmericanIndianorAlaskaNative,Big WhiteorCaucasian,Big PacificIslander-NativeHawaiian,Big Asian-Chinese,Big Contact: Former Big/Little,Big Weekends,Big Morning,Big Afternoon,Big Evening,Little BlackorAfricanAmerican,Little Hispanic-PuertoRican,Little Asian,Little Asian-Other,Little Asian-Vietnamese,Little Hispanic,Little Hispanic-OtherLatinxorSpanishorigin,Little Other,Little AmericanIndianorAlaskaNative,Little WhiteorCaucasian,"Little Hispanic-Mexican,MexicanAmerican,Chicano",Little County,Little State,Little Zip,Big Home = Little Home,Same County,Same State,Same Zip,Has Rationale for Match
675,a1v2J000002uTEnQAM,Hennepin,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,0,True
676,a1v2J0000028Y6qQAE,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27003.0,0,0,1,0,True
677,a1v2J000003ApynQAC,Stokes;Surry,Other,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,MN,27163.0,0,0,0,0,True
678,a1v2J000003AzsxQAC,Other,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,MN,27003.0,0,1,1,0,True
679,a1v2J000002uU3oQAE,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,MN,27123.0,0,0,1,1,True
680,a1v2J000003AEhgQAG,Other,MN,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,MN,27123.0,0,1,1,0,True
681,a1v2J0000038aTyQAI,Scott,MN,27139.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,0,True
682,a1vHt0000057XBGIA2,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,MN,27123.0,0,0,1,0,True
683,a1v2J000002ugGRQAY,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
684,a1v2J0000038ihFQAQ,Scott,MN,27139.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,0,True
685,a1v2J0000027WFVQA2,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,MN,27123.0,0,0,1,0,True
686,a1v2J0000038fvSQAQ,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,MN,27123.0,0,0,1,1,True
687,a1v2J000002fNOFQA2,Hennepin,MN,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,MN,27037.0,0,0,1,0,True
688,a1v2J0000027TwBQAU,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
689,a1v2J00000280tBQAQ,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,1,True
690,a1v2J000003A9C9QAK,Dakota,MN,27037.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,MN,27123.0,0,0,1,0,True
691,a1v2J0000037hv3QAA,Other,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,1,0,1,0,0,0,1,0,0,0,0,0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,0,True
692,a1v2J000002fJvhQAE,Washington,MN,27163.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,0,True
693,a1v2J000002clJFQAY,Stokes;Surry,Other,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,1,1,1,True
694,a1v2J0000028zQZQAY,Ramsey,MN,27037.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,0,True
695,a1v2J0000039hhsQAA,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
696,a1v2J000002ccWHQAY,Stokes;Surry,Other,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,0,0,True
697,a1v2J000003LI2jQAG,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,0,True
698,a1v2J000002ufLzQAI,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,0,True
699,a1v2J0000038eM7QAI,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,MN,,0,0,1,0,True
700,a1v2J000002848dQAA,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,MN,27037.0,0,0,1,0,True
701,a1v2J0000027cvBQAQ,Stokes;Surry,Other,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,1,1,1,True
702,a1v2J0000028CapQAE,Dakota,MN,27037.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27037.0,0,0,1,1,True
703,a1v2J000002ejy2QAA,Stokes;Surry,Other,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,1,1,1,True
704,a1v2J0000038vG5QAI,Other,MN,27163.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27037.0,0,1,1,0,True
705,a1v2J00000285efQAA,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,0,True
706,a1v2J0000027uZmQAI,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,1,0,0,1,True
707,a1v2J00000287UxQAI,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,1,False
708,a1v2J0000028XXOQA2,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
709,a1v2J000002ejH5QAI,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
710,a1v2J0000028BT5QAM,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
711,a1v2J000002uRr2QAE,Hennepin,MN,27053.0,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,German,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
712,a1v2J0000028RUGQA2,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,1,True
713,a1v2J0000027YQiQAM,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,MN,27123.0,0,0,1,0,False
714,a1v2J00000289AFQAY,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,1,True
715,a1v2J0000028eTzQAI,Hennepin,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,0,True
716,a1v2J0000028RA9QAM,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,False
717,a1v2J000002uRc0QAE,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,False
718,a1v2J0000028eTpQAI,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27003.0,0,0,1,0,True
719,a1v2J00000282BCQAY,Ramsey,MN,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Other,MN,27123.0,0,0,1,0,False
720,a1v2J00000287a6QAA,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
721,a1v2J0000027uGIQAY,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,0,True
722,a1v2J000002AFyqQAG,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Other,MN,27123.0,0,0,1,1,False
723,a1v2J000002AGQ0QAO,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,1,True
724,a1v2J00000290ZeQAI,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
725,a1v2J0000038SVyQAM,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
726,a1v2J000003WO33QAG,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
727,a1v2J0000028aYRQAY,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,False
728,a1v2J0000028BzeQAE,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,False
729,a1v2J0000028FoFQAU,Carver,MN,27037.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,0,True
730,a1v2J00000287hGQAQ,Hennepin,MN,27019.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,0,True
731,a1v2J000002ef7aQAA,Other,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,0,True
732,a1v2J0000027vAFQAY,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Spanish,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,1,False
733,a1v2J0000028yMKQAY,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,False
734,a1v2J0000028LlbQAE,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,0,0,1,False
735,a1v2J0000028leOQAQ,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,1,True
736,a1v2J000003TVHnQAO,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,0,1,1,True
737,a1v2J0000039ul1QAA,Stokes;Surry,Other,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,1,1,1,True
738,a1v2J000002ADfgQAG,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
739,a1v2J0000039UxYQAU,Dakota,MN,27037.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,MN,27163.0,0,0,1,0,True
740,a1v2J000002uej3QAA,Anoka,MN,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,MN,27003.0,0,0,1,0,True
741,a1v2J0000027x4MQAQ,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,False
742,a1v2J0000028VSUQA2,Ramsey,MN,27123.0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,0,True
743,a1v2J0000027waPQAQ,Anoka,MN,27003.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,0,False
744,a1v2J0000027v0zQAA,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
745,a1v2J000003WparQAC,Stokes;Surry,Other,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Stokes;Surry,Other,27053.0,0,1,1,1,True
746,a1v2J0000027wZ0QAI,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,False
747,a1v2J0000027aOtQAI,Washington,MN,27163.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,,0,0,1,0,True
748,a1v2J0000038vU2QAI,Other,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other,MN,27123.0,0,1,1,1,True
749,a1v2J0000028313QAA,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
750,a1v2J00000284YVQAY,Ramsey,MN,27123.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Spanish,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,0,True
751,a1v2J000002ubvAQAQ,Hennepin,MN,27053.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NoPreference,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stokes;Surry,Other,27053.0,0,0,0,1,True
